HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.chunk_1_id,Input.chunk_1_start,Input.chunk_1_end,Input.chunk_1_text,Input.chunk_1_url,Input.chunk_2_id,Input.chunk_2_start,Input.chunk_2_end,Input.chunk_2_text,Input.chunk_2_url,Input.chunk_3_id,Input.chunk_3_start,Input.chunk_3_end,Input.chunk_3_text,Input.chunk_3_url,Input.chunk_4_id,Input.chunk_4_start,Input.chunk_4_end,Input.chunk_4_text,Input.chunk_4_url,Input.chunk_5_id,Input.chunk_5_start,Input.chunk_5_end,Input.chunk_5_text,Input.chunk_5_url,Answer.Age,Answer.Country,Answer.Gender,Answer.chunk_1_transcription,Answer.chunk_2_transcription,Answer.chunk_3_transcription,Answer.chunk_4_transcription,Answer.chunk_5_transcription,Answer.“chunk_1_polarity”,Answer.“chunk_2_polarity”,Answer.“chunk_3_polarity”,Answer.“chunk_4_polarity”,Answer.“chunk_5_polarity”,Approve,Reject
3T6SSHJUZFN6ZM3IFJZ8N4DWMMTIIC,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,35L9RVQFCPVEZ2KSTKB3VFVBFF5HUO,A2T7K36NIIO72O,Submitted,Thu Jun 05 10:11:41 GMT 2014,Thu Jun 05 10:14:18 GMT 2014,Thu Jun 12 03:14:18 PDT 2014,,,,157,0% (0/0),0% (0/0),0% (0/0),5.4,169,197,"There's the bit where the pastor has to deal with all the crazy ladies in his congregation and one woman didn't show up to the meeting and all the other ladies are pissed that she isn't there, and then the pastor says, 'Isn't it funny that the rapture finally happens and the only person to be taken away is Cynthia?' This is the same lady again who says that, 'She once heard that the best thing for the planet would be for everyone to stay in one place for five years. No more transience, no more geographical cures, no more petro holidays. Just a simple commitment to one spot.'",'ZIZLyheuu_E',13.5,140,155,"I had to take it segmented. I had to read a chapter and then I watched clueless, and then I read a chapter, and then I watched Romy and Michele's High School Reunion, and then I read a chapter, and I watched Heather's -- Heather's probably wasn't the best decision in hindsight.",'GHjV4avE88U',36.4,90,106,"Anyway there's no point in me telling you the story of Pride and Prejudice, everyone knows the story of Pride and Prejudice. You know how it ends. I'm not gonna tell you how it ends, just in case you haven't read this novel, I mean you have had 200 years, so you know, it's kinda your own fault if you read spoilers anywhere.",'lNyQuF647QA',7.2,48,56,"Denise and I are planning a trip to Paris and London this year, but I'm hoping maybe two years from now to do Scotland and Ireland.",'bKnoqnXe4cU',11.3,92,106,"Now lets talk about Ed, who is the love interest in this book. To be honest, Ed was a character that we didn't know much about, and it was at times hard to get to know him. All we really knew about him was what Min had to say about him. It all felt very one sided.",'AzJ6ypiGGG0',21-40,USA,Male,There's a bit where the pastor has to deal with.,"I had to take it segmented, I had to read",Anyway there's no point in me telling you the story,I really wanna go there denise and me are planning,Now let's talk about Ed who is the love interest,3,2,3,3,3
3T6SSHJUZFN6ZM3IFJZ8N4DWMMTIIC,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,35L9RVQFCPVEZ2KSTKB3VFVBFFRHUA,A10265512LU36QW8GVRUT,Submitted,Thu Jun 05 00:28:37 GMT 2014,Thu Jun 05 00:37:25 GMT 2014,Wed Jun 11 17:37:25 PDT 2014,,,,528,0% (0/0),0% (0/0),0% (0/0),5.4,169,197,"There's the bit where the pastor has to deal with all the crazy ladies in his congregation and one woman didn't show up to the meeting and all the other ladies are pissed that she isn't there, and then the pastor says, 'Isn't it funny that the rapture finally happens and the only person to be taken away is Cynthia?' This is the same lady again who says that, 'She once heard that the best thing for the planet would be for everyone to stay in one place for five years. No more transience, no more geographical cures, no more petro holidays. Just a simple commitment to one spot.'",'ZIZLyheuu_E',13.5,140,155,"I had to take it segmented. I had to read a chapter and then I watched clueless, and then I read a chapter, and then I watched Romy and Michele's High School Reunion, and then I read a chapter, and I watched Heather's -- Heather's probably wasn't the best decision in hindsight.",'GHjV4avE88U',36.4,90,106,"Anyway there's no point in me telling you the story of Pride and Prejudice, everyone knows the story of Pride and Prejudice. You know how it ends. I'm not gonna tell you how it ends, just in case you haven't read this novel, I mean you have had 200 years, so you know, it's kinda your own fault if you read spoilers anywhere.",'lNyQuF647QA',7.2,48,56,"Denise and I are planning a trip to Paris and London this year, but I'm hoping maybe two years from now to do Scotland and Ireland.",'bKnoqnXe4cU',11.3,92,106,"Now lets talk about Ed, who is the love interest in this book. To be honest, Ed was a character that we didn't know much about, and it was at times hard to get to know him. All we really knew about him was what Min had to say about him. It all felt very one sided.",'AzJ6ypiGGG0',21-40,United States of America,Female,There's a bit where the pastor has to deal with,I had to take it segmented. I had to read,"Anyway, there's no point in me telling you the story",I really wanna go there. Denise and I are planning,Now let's talk about Ed who is the love interest,2,4,2,1,5
3T6SSHJUZFN6ZM3IFJZ8N4DWMMTIIC,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,3K4J6M3CXF6GKXBJ39CUAE7GTBLGAV,A24QX49QCFKLDH,Submitted,Wed Jun 04 09:31:10 GMT 2014,Wed Jun 04 09:35:22 GMT 2014,Wed Jun 11 02:35:22 PDT 2014,,,,252,94% (58/62),94% (58/62),94% (58/62),5.4,169,197,"There's the bit where the pastor has to deal with all the crazy ladies in his congregation and one woman didn't show up to the meeting and all the other ladies are pissed that she isn't there, and then the pastor says, 'Isn't it funny that the rapture finally happens and the only person to be taken away is Cynthia?' This is the same lady again who says that, 'She once heard that the best thing for the planet would be for everyone to stay in one place for five years. No more transience, no more geographical cures, no more petro holidays. Just a simple commitment to one spot.'",'ZIZLyheuu_E',13.5,140,155,"I had to take it segmented. I had to read a chapter and then I watched clueless, and then I read a chapter, and then I watched Romy and Michele's High School Reunion, and then I read a chapter, and I watched Heather's -- Heather's probably wasn't the best decision in hindsight.",'GHjV4avE88U',36.4,90,106,"Anyway there's no point in me telling you the story of Pride and Prejudice, everyone knows the story of Pride and Prejudice. You know how it ends. I'm not gonna tell you how it ends, just in case you haven't read this novel, I mean you have had 200 years, so you know, it's kinda your own fault if you read spoilers anywhere.",'lNyQuF647QA',7.2,48,56,"Denise and I are planning a trip to Paris and London this year, but I'm hoping maybe two years from now to do Scotland and Ireland.",'bKnoqnXe4cU',11.3,92,106,"Now lets talk about Ed, who is the love interest in this book. To be honest, Ed was a character that we didn't know much about, and it was at times hard to get to know him. All we really knew about him was what Min had to say about him. It all felt very one sided.",'AzJ6ypiGGG0',21-40,Croatia,Female,Then there's the bit where the pastor has to deal,"I had to take it segmented, I had to read","Anyway, there's no point in me telling you the story",I really want to go there. Dennise and I are,Now let's talk about Ed who is the love interest,4,3,3,3,3
3T6SSHJUZFN6ZM3IFJZ8N4DWMMTIIC,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,3LPW2N6LKUF2J90XSIAU6ISLA70U58,AXRO7D7YR1SGY,Submitted,Thu Jun 05 17:06:08 GMT 2014,Thu Jun 05 17:19:40 GMT 2014,Thu Jun 12 10:19:40 PDT 2014,,,,812,0% (0/0),0% (0/0),0% (0/0),5.4,169,197,"There's the bit where the pastor has to deal with all the crazy ladies in his congregation and one woman didn't show up to the meeting and all the other ladies are pissed that she isn't there, and then the pastor says, 'Isn't it funny that the rapture finally happens and the only person to be taken away is Cynthia?' This is the same lady again who says that, 'She once heard that the best thing for the planet would be for everyone to stay in one place for five years. No more transience, no more geographical cures, no more petro holidays. Just a simple commitment to one spot.'",'ZIZLyheuu_E',13.5,140,155,"I had to take it segmented. I had to read a chapter and then I watched clueless, and then I read a chapter, and then I watched Romy and Michele's High School Reunion, and then I read a chapter, and I watched Heather's -- Heather's probably wasn't the best decision in hindsight.",'GHjV4avE88U',36.4,90,106,"Anyway there's no point in me telling you the story of Pride and Prejudice, everyone knows the story of Pride and Prejudice. You know how it ends. I'm not gonna tell you how it ends, just in case you haven't read this novel, I mean you have had 200 years, so you know, it's kinda your own fault if you read spoilers anywhere.",'lNyQuF647QA',7.2,48,56,"Denise and I are planning a trip to Paris and London this year, but I'm hoping maybe two years from now to do Scotland and Ireland.",'bKnoqnXe4cU',11.3,92,106,"Now lets talk about Ed, who is the love interest in this book. To be honest, Ed was a character that we didn't know much about, and it was at times hard to get to know him. All we really knew about him was what Min had to say about him. It all felt very one sided.",'AzJ6ypiGGG0',21-40,Uruguay,Female,There is a bit where the pastor has to deal,I had to take it segmented. I had to read,"Anyway, there's no point me telling you the story of",I really wanna go there. Denise and I are planning,Now let's talk about Ed who is the love interest in this,3,2,3,5,2
3T6SSHJUZFN6ZM3IFJZ8N4DWMMTIIC,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,3NGI5ARFTUIQ3MRIA99OTMS5Q8EP1W,A1C2LRGS40747I,Submitted,Wed Jun 04 16:21:28 GMT 2014,Wed Jun 04 16:26:23 GMT 2014,Wed Jun 11 09:26:23 PDT 2014,,,,295,100% (1/1),100% (1/1),100% (1/1),5.4,169,197,"There's the bit where the pastor has to deal with all the crazy ladies in his congregation and one woman didn't show up to the meeting and all the other ladies are pissed that she isn't there, and then the pastor says, 'Isn't it funny that the rapture finally happens and the only person to be taken away is Cynthia?' This is the same lady again who says that, 'She once heard that the best thing for the planet would be for everyone to stay in one place for five years. No more transience, no more geographical cures, no more petro holidays. Just a simple commitment to one spot.'",'ZIZLyheuu_E',13.5,140,155,"I had to take it segmented. I had to read a chapter and then I watched clueless, and then I read a chapter, and then I watched Romy and Michele's High School Reunion, and then I read a chapter, and I watched Heather's -- Heather's probably wasn't the best decision in hindsight.",'GHjV4avE88U',36.4,90,106,"Anyway there's no point in me telling you the story of Pride and Prejudice, everyone knows the story of Pride and Prejudice. You know how it ends. I'm not gonna tell you how it ends, just in case you haven't read this novel, I mean you have had 200 years, so you know, it's kinda your own fault if you read spoilers anywhere.",'lNyQuF647QA',7.2,48,56,"Denise and I are planning a trip to Paris and London this year, but I'm hoping maybe two years from now to do Scotland and Ireland.",'bKnoqnXe4cU',11.3,92,106,"Now lets talk about Ed, who is the love interest in this book. To be honest, Ed was a character that we didn't know much about, and it was at times hard to get to know him. All we really knew about him was what Min had to say about him. It all felt very one sided.",'AzJ6ypiGGG0',21-40,india,Male,there is a bit pastor has to deal with all crazy,i had to take it segmented. i had to read a chapter,pride and pragious.every one knows the pride and pragious,i really wanna go their and a trip to paris,now to talk about hands to love interest in this book,3,2,3,3,2
3T6SSHJUZFN6ZM3IFJZ8N4DWMMTIIC,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,3NOKK93PR2LLQWW4DJOS6UCV1BAEEF,A10XXWCA8N4XZS,Submitted,Thu Jun 05 02:33:31 GMT 2014,Thu Jun 05 02:42:04 GMT 2014,Wed Jun 11 19:42:04 PDT 2014,,,,513,92% (82/89),92% (82/89),92% (82/89),5.4,169,197,"There's the bit where the pastor has to deal with all the crazy ladies in his congregation and one woman didn't show up to the meeting and all the other ladies are pissed that she isn't there, and then the pastor says, 'Isn't it funny that the rapture finally happens and the only person to be taken away is Cynthia?' This is the same lady again who says that, 'She once heard that the best thing for the planet would be for everyone to stay in one place for five years. No more transience, no more geographical cures, no more petro holidays. Just a simple commitment to one spot.'",'ZIZLyheuu_E',13.5,140,155,"I had to take it segmented. I had to read a chapter and then I watched clueless, and then I read a chapter, and then I watched Romy and Michele's High School Reunion, and then I read a chapter, and I watched Heather's -- Heather's probably wasn't the best decision in hindsight.",'GHjV4avE88U',36.4,90,106,"Anyway there's no point in me telling you the story of Pride and Prejudice, everyone knows the story of Pride and Prejudice. You know how it ends. I'm not gonna tell you how it ends, just in case you haven't read this novel, I mean you have had 200 years, so you know, it's kinda your own fault if you read spoilers anywhere.",'lNyQuF647QA',7.2,48,56,"Denise and I are planning a trip to Paris and London this year, but I'm hoping maybe two years from now to do Scotland and Ireland.",'bKnoqnXe4cU',11.3,92,106,"Now lets talk about Ed, who is the love interest in this book. To be honest, Ed was a character that we didn't know much about, and it was at times hard to get to know him. All we really knew about him was what Min had to say about him. It all felt very one sided.",'AzJ6ypiGGG0',21-40,INDIA,Male,"EYRE, TODAY THERE'S A BOOK WHERE A PASTOR HAS TO","I HAD TO TAKE IT SEGMENT IT, I HAD TO","ANYWAY, THERE'S NO POINT ME TELLING YOU THE STORY PRIDE","I REALLY WANNA GO THERE, THE REASON I'M PLANNING TO",SO NOW LET'S TALK ABOUT AT WHO IS THE LOVE,3,2,2,3,3
3T6SSHJUZFN6ZM3IFJZ8N4DWMMTIIC,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,3Z4GS9HPNWNF822K33WGUASXT1F77D,A2GYWG3QKKC2E1,Submitted,Thu Jun 05 12:22:35 GMT 2014,Thu Jun 05 12:28:22 GMT 2014,Thu Jun 12 05:28:22 PDT 2014,,,,347,91% (42/46),91% (42/46),91% (42/46),5.4,169,197,"There's the bit where the pastor has to deal with all the crazy ladies in his congregation and one woman didn't show up to the meeting and all the other ladies are pissed that she isn't there, and then the pastor says, 'Isn't it funny that the rapture finally happens and the only person to be taken away is Cynthia?' This is the same lady again who says that, 'She once heard that the best thing for the planet would be for everyone to stay in one place for five years. No more transience, no more geographical cures, no more petro holidays. Just a simple commitment to one spot.'",'ZIZLyheuu_E',13.5,140,155,"I had to take it segmented. I had to read a chapter and then I watched clueless, and then I read a chapter, and then I watched Romy and Michele's High School Reunion, and then I read a chapter, and I watched Heather's -- Heather's probably wasn't the best decision in hindsight.",'GHjV4avE88U',36.4,90,106,"Anyway there's no point in me telling you the story of Pride and Prejudice, everyone knows the story of Pride and Prejudice. You know how it ends. I'm not gonna tell you how it ends, just in case you haven't read this novel, I mean you have had 200 years, so you know, it's kinda your own fault if you read spoilers anywhere.",'lNyQuF647QA',7.2,48,56,"Denise and I are planning a trip to Paris and London this year, but I'm hoping maybe two years from now to do Scotland and Ireland.",'bKnoqnXe4cU',11.3,92,106,"Now lets talk about Ed, who is the love interest in this book. To be honest, Ed was a character that we didn't know much about, and it was at times hard to get to know him. All we really knew about him was what Min had to say about him. It all felt very one sided.",'AzJ6ypiGGG0',21-40,United States,Female,there's a bit where the pastor has to deal with,"I had to take it segmented, I had to read","anyway, there's no point in me telling you the story","I really want to go there, Denise and I are",now let's talk about Ed who is the love interest,3,2,3,3,3
3NQUW096N6LFEMILWSQ82R6LK00L9A,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,3EFE17QCRDIYKPSO4FG3GEDNUHAHSW,A2GYWG3QKKC2E1,Submitted,Wed Jun 04 13:55:08 GMT 2014,Wed Jun 04 14:00:26 GMT 2014,Wed Jun 11 07:00:26 PDT 2014,,,,318,91% (42/46),91% (42/46),91% (42/46),10.3,56,66,"I also really enjoyed our supporting character Wesley. I basically loved every scene with him and Mackenzie in it, every conversation they had was really enjoyable. They just made a great duo together and I loved reading their conversations.",'avBt9TK6-1c',6.1,0,18,"Hoi. This is my combined book and movie review of Carrie by Stephen King. Let's start out with the book. I read the book before the movie. It is quite a short book to read. Actually, I didn't finish the last two chapters before I saw the movie, which I think was quite good cuz it meant that the ending was a bit of a surprise, and then I could go back and read the last two chapters and figure out what happened in the book.",'GfA_NcwkjmU',10.1,2,9,"Today I'm gonna be reviewing The Archive by Victoria Schwab, and I have nothing but good things to say about this book.",'avBt9TK6-1c',19.4,117,128,"'So you're aware that this convoluted mess of a book, written obviously to satisfy your need to retain the facade of genius is diarrhea.' 'mm hmm, mm hmmm.'",'EgC2YG-BRxs',36.5,123,133,"Now, unlike Jane Eyre, Pride and Prejudice did not live up to the hype. To be honest, I found it kind of boring.",'lNyQuF647QA',21-40,United States,Female,"also really enjoyed our supporting character Wesley, I basically loved","hi, this is my combined book and movie review of","hey guys, today I am going to be reviewing the",you start to feel and adapt to these characters because,"now unlike Jane Eyre, Pride and Prejudice did not live",4,4,4,3,2
3NQUW096N6LFEMILWSQ82R6LK00L9A,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,3GD6L00D3TAKIJU5ITHWCIYAL4SM1O,A10XXWCA8N4XZS,Submitted,Thu Jun 05 00:17:27 GMT 2014,Thu Jun 05 00:30:13 GMT 2014,Wed Jun 11 17:30:13 PDT 2014,,,,766,92% (82/89),92% (82/89),92% (82/89),10.3,56,66,"I also really enjoyed our supporting character Wesley. I basically loved every scene with him and Mackenzie in it, every conversation they had was really enjoyable. They just made a great duo together and I loved reading their conversations.",'avBt9TK6-1c',6.1,0,18,"Hoi. This is my combined book and movie review of Carrie by Stephen King. Let's start out with the book. I read the book before the movie. It is quite a short book to read. Actually, I didn't finish the last two chapters before I saw the movie, which I think was quite good cuz it meant that the ending was a bit of a surprise, and then I could go back and read the last two chapters and figure out what happened in the book.",'GfA_NcwkjmU',10.1,2,9,"Today I'm gonna be reviewing The Archive by Victoria Schwab, and I have nothing but good things to say about this book.",'avBt9TK6-1c',19.4,117,128,"'So you're aware that this convoluted mess of a book, written obviously to satisfy your need to retain the facade of genius is diarrhea.' 'mm hmm, mm hmmm.'",'EgC2YG-BRxs',36.5,123,133,"Now, unlike Jane Eyre, Pride and Prejudice did not live up to the hype. To be honest, I found it kind of boring.",'lNyQuF647QA',21-40,INDIA,Male,I SO REALLY ENJOYED OUR SUPPORTING CHARACTERS WHISTLEY I BASICALLY,HI THIS IS MY COMBINED BOOK AND MOVIE REVIEW OF,"HEY GUYS, TODAY I'M GONNA BE REVIEWING THE ARCHIVED BY","TO READ IT, BECAUSE YOU START TO FEEL AND ADAPT",NOW UNLIKE JANE EYRE PRIDE AND PREJUDICE DID NOT LIVE,5,4,3,4,2,,One or more answers did not agree with Golden HIT answer
3NQUW096N6LFEMILWSQ82R6LK00L9A,38LKVYAVXKZZ1MJQ41UYSNCBIUHJQD,Analyze the sentiment of fragments from video reviews.,Analyze the sentiment of five different fragments from various reviews.,"survey, sentiment, video",$0.25,Wed Jun 04 07:31:09 GMT 2014,10,BatchId:1557063;,3600,604800,Wed Jun 11 07:31:09 GMT 2014,,,3JZQSN0I3RNBGOSREPYMOFI7QRYFG7,A24QX49QCFKLDH,Submitted,Wed Jun 04 08:46:52 GMT 2014,Wed Jun 04 08:52:50 GMT 2014,Wed Jun 11 01:52:50 PDT 2014,,,,358,94% (58/62),94% (58/62),94% (58/62),10.3,56,66,"I also really enjoyed our supporting character Wesley. I basically loved every scene with him and Mackenzie in it, every conversation they had was really enjoyable. They just made a great duo together and I loved reading their conversations.",'avBt9TK6-1c',6.1,0,18,"Hoi. This is my combined book and movie review of Carrie by Stephen King. Let's start out with the book. I read the book before the movie. It is quite a short book to read. Actually, I didn't finish the last two chapters before I saw the movie, which I think was quite good cuz it meant that the ending was a bit of a surprise, and then I could go back and read the last two chapters and figure out what happened in the book.",'GfA_NcwkjmU',10.1,2,9,"Today I'm gonna be reviewing The Archive by Victoria Schwab, and I have nothing but good things to say about this book.",'avBt9TK6-1c',19.4,117,128,"'So you're aware that this convoluted mess of a book, written obviously to satisfy your need to retain the facade of genius is diarrhea.' 'mm hmm, mm hmmm.'",'EgC2YG-BRxs',36.5,123,133,"Now, unlike Jane Eyre, Pride and Prejudice did not live up to the hype. To be honest, I found it kind of boring.",'lNyQuF647QA',21-40,Croatia,Female,I also really enjoyed our supporting character Wesley. I basically,Hi! This is my combined book and movie review of,Hey guys! Today I'm gonna be reviewing The Archived by,You start to feel and adapt to these characters because,"Now, unlike Jane Eyre, Pride And Prejudice did not live",5,4,4,3,2
